name,type,address,email,phone_number,opening_hours,psychological_help,legal_help,social_help,accommodation,infoline,description,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Gminny Ośrodek Pomocy Społecznej w Karsinie,GOV,"ulica Długa 222, 83-440 Karsin",gops@karsin.pl ,58 684 81 10,"poniedziałek, wtorek, czwartek 7:00 - 15:00 środa 7:30 - 16:00 piątek 7:30 - 14:00",False,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Stężycy,GOV,"ulica Parkowa 1, 83-322 Stężyca",gops@gminastezyca.pl,58 882 89 41,"poniedziałek, wtorek, czwartek 7:30 - 15:30 środa 7:30 - 16:00 piątek 7:30 - 14:30",True,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Sierakowicach,GOV,"ulica Lęborska 34, 83-340 Sierakowice",gops@gops.sierakowice.pl,"58 681 93 92
601 964 899","poniedziałek, środa, czwartek 7:30 - 15:30 wtorek 7:30 -16:00 piątek 7:30 - 15:00",True,False,True,True,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Kolbudach,GOV,"ulica Staromłyńska 1, 83-050 Kolbudy",gops@gopskolbudy.pl,58 682 72 89,"poniedziałek 7:30 - 17:00, wtorek, czwartek, piątek 7:30 - 15:00, środa 7:30 - 15:30",False,False,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Chojnicach,GOV,"Plac Niepodległości 7, 89-600 Chojnice",sekretariat@mopschojnice.pl,52 397 25 94,poniedziałek - piątek 7:15 - 15:00 wtorek 7:15 - 16:15,True,True,True,False,brak,,,,,
Urząd Gminy Linia,GOV,"ulica Turystyczna 15, 84 - 223 Linia",kancelaria@gminalinia.com.pl,58 676 85 82,"poniedziałek 7:30 - 17:00 , wtorek – czwartek 7:30 - 15:30 , piątek 7:30 - 14:00",True,False,False,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Redzie,GOV,ulica Hieronima Derdowskiego 2584-240 Reda,mops@mopsreda.pl,58 678 58 65,poniedziałek - piątek 7:30 -15:30,True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Gniewinie,GOV,"ulica Pomorska 40/1, 84-250 Gniewino",gops@gniewino.pl,58 738 67 03,,True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Choczewie,GOV,"ulica Kusocińskiego 5, 84-210 Choczewo",gops@choczewo.com.pl,58 572 05 74,poniedziałek - piątek 7:00 - 15:00 (piątek jest dniem wewnętrznym GOPS),True,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Szemudzie,GOV,"ulica Samorządowa 1, 84-217 Szemud",kancelaria@gops.szemud.pl,58 739 76 00,"poniedziałek 7:30 - 17:00 , wtorek – czwartek 7:30 - 15:30 , piątek 7:30 - 14:00",True,False,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Wejherowie,GOV,"ulica Kusocińskiego 17, 84-200 Wejherowo",sekretariat@mops.wejherowo.pl,58 677 79 60,"poniedziałek 7:30 - 17:00 , wtorek – czwartek 7:30 - 15:30 , piątek 7:30 - 14:00",True,True,True,False,brak,,,,,
Urząd Gminy Łęczyce,GOV,"ulica Długa 53, 84-218 Łęczyce",sekretariat@leczyce.pl,58 678 92 14 58 678 91 35,"poniedziałek 7:30 – 17:00, wtorek, środa, czwartek 7:30 – 15:30, piątek 7:30 – 14:00",True,True,True,False,brak,,,,,
Gmina Gniew,GOV,"Plac Grunwaldzki 1, 83-140 Gniew",sekretariat@gniew.pl,58 535 22 55,"poniedziałek, wtorek, czwartek: 7:30 – 15:30 , środa: 7:30 – 17:00, piątek: 7:30 – 14:00",True,True,True,False,brak,,,,,
"Urząd Gminy w Subkowach
",GOV,"ulica Józefa Wybickiego 19a, 83-120 Subkowy",urzad@subkowy.pl,58 536 85 01,"poniedziałek, środa, czwartek: 7:15 - 15:15, wtorek: 7:30 - 16:30, piątek: 7:15 - 14:15",True,False,True,False,brak,,,,,
Urząd Gminy Morzeszczyn,GOV,"ulica Kociewska 12, 83-132 Morzeszczyn",urzad@morzeszczyn.pl,58 536 27 24 lub 19 58 536 27 19,poniedziałek - piątek 7:30 - 15:30,True,False,False,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Tczewie z siedzibą w Gniszewie,GOV,"Gniszewo, ulica Parkowa 7, 83-110 Tczew",gniszewo@gops.tczew.pl,58 536 79 38,poniedziałek - środa 7:30 - 15:30 czwartek 7:30 - 16:30 piątek 7:30 -14:30,False,False,True,False,519 751 834,,,,,
Miejski Ośrodek Pomocy Społecznej w Tczewie(Zespół Interdyscyplinarny),GOV,"ulica 1 Maja 8, 83-110 Tczew ZI ulica Łazienna 5, 83-110 Tczew","sekretariat@mops.tczew.pl
 info@mops.tczew.pl ZI zi@mops.tczew.pl",58 777 00 20 58 777 00 30 ZI 58 530 22 20 662 622 587,poniedziałek - piątek 7:15 - 15:15,True,True,True,True,brak,,,,,
Gminny Ośrodek Pomocy Społecznejw Pruszczu,GOV,"ulica Główna 33, 86-120 Pruszcz",gops@pruszcz.pl,52 562 43 08 52 562 43 09 52 562 43 10,poniedziałek - piątek 7:30 - 15:30,True,True,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Dzierzgoniu,GOV,"ulica Plac Wolności 1, 82-440 Dzierzgoń",sekretariat@mopsdzierzgon.pl,"55 276 23 86
508 767 506","poniedziałek - piątek 7:15 - 15:15, środa 8:00 - 16:00",True,False,True,True,brak,,,,,
Miejsko-Gminny Ośrodek Pomocy Społecznej w Sztumie,GOV,"ulica Mickiewicza 39, 82-400 Sztum",sekretariat@mgopssztum.pl,55 640 63 69,"poniedziałek, wtorek, czwartek: 7:30 – 15:30 , środa: 7:30 – 17:00, piątek: 7:30 – 14:00",True,True,False,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Starym Targu,GOV,"ulica Główna 20, 82-410 Stary Targ",gops@gops.gminastarytarg.pl,55 277 62 81,"poniedziałek, wtorek 7:30 - 15:30 środa 7:30 - 17:30 czwartek nieczynne piątek 7:30 -14:00",True,False,True,False,brak,,,,,
Gminny Osrodek Pomocy Społecznej w Smętowie Granicznym zs. w Kościelnej Jani,GOV,"Kościelna Jania 37, 83-230 Smętowo Graniczne",ops@gopssmetowo.pl,58 561 96 43 690 449 831,"poniedziałek, wtorek, czwartek: 7:30 – 15:30 , środa: 7:30 – 17:00, piątek: 7:30 – 14:00",True,True,True,False,brak,,,,,
Urząd Miasta Starogard Gdański                                                     SPZOZ Centrum Zdrowia Psychicznego i Leczenia Uzależnień  w Starogardzie Gdańskim,GOV,"ulica Gdańska 6, 83-200 Starogard Gdański      ulica Fryderyka Chopina 9, 83-200 Starogard Gdański",anna.kochanowska@um.starogard.pl             opirpa_starogardgdanski@wp.pl,"58 530 60 91 58 562 94 93
58 562 71 95","poniedziałek, wtorek, czwartek: 7:30 – 15:30 , środa: 7:30 – 17:00, piątek: 7:30 – 14:00",True,True,False,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Zblewie,GOV,"ulica Główna 17, 83-210 Zblewo",sekretariat@gopszblewo.pl,58 562 37 35,"poniedziałek, środa 7:30 - 16:00, wtorek 7:30 - 15:30, czwartek, piątek 7:30 - 15:00, (piątek jest dniem wewnętrznym GOPS), ,",True,True,False,False,brak,,,,,
Urząd Miejski w Skórczu,GOV,"ulica Główna 40, 83-220 Skórcz",miasto@skorcz.pl,58 582 47 54,"poniedziałek, wtorek, czwartek 7:30 - 15:30, środa 7:30 - 16:30, piątek 7:30 - 14:30",True,True,True,False,brak,,,,,
Centrum Usług Społecznych w Skarszewach,GOV,"ulica Szkolna 9, 83-250 Skarszewy",cus@skarszewy.pl,########,poniedziałek - piątek: 7:30 - 15:30,True,True,True,False,brak,,,,,
Urząd Gminy Starogard Gdański,GOV,"ulica Sikorskiego 9, 83-200 Starogard Gdański",urzad@ugstarogard.pl,58 56 250 67,"poniedziałek, wtorek, czwartek: 7:15 – 15:15 , środa: 7:15 – 16:15 , piątek: 7:15 – 14:15",True,True,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Starogardzie Gdańskim,GOV,"aleja Jana Pawła II nr 6, 83-200 Starogard Gdański",sekretariat@mops.starogard.pl,58 561 29 38,"poniedziałek - czwartek 8:00 - 15:00, piątek 8:00 - 13:30",True,True,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Ustce,GOV,"ulica Ks. Kardynała Stefana Wyszyńskiego 3, 76-270 Ustka",sekretariat@mops.ustka.pl,59 815 43 90,"poniedziałek 8:00 - 16:00 , wtorek - piątek 7:30 - 15:30",True,False,True,False,brak,,,,,
Centrum Usług Społecznych Gminy Redzikowo,GOV,"ulica Obrońców Wybrzeża 2, 76 - 200 Słupsk",cus@gminaredzikowo.pl,"59 714 14 30
574 950 480",poniedziałek 7:00 - 16:30 wtorek - czwartek 7:00 - 15:00 piątek 7:00 - 13:30,True,True,True,True,brak,,,,,
Urząd Gminy Smołdzino,GOV,"ulica Kościuszki 3, 76-214 Smołdzino",sekretariat@smoldzino.com.pl                              ochrona_zdrowia@smoldzino.com.pl,59 811 72 15,poniedziałek - piątek 7:30 - 15:30,True,True,False,False,brak,,,,,
Gminny Ośrodek Pomocy społecznej w Smołdzinie z siedzibą w Gardnie Wielkiej,GOV,"ulica Mickiewicza 20, 76-213 Gardna Wielka",poczta@gops-smoldzino.pl,59 811 72 74 59 811 72 76,poniedziałek - piątek 7:30 - 15:30,False,False,True,False,brak,,,,,
Gminny Orodek Pomocy Społecznej w Potęgowie,GOV,"ulica Szkolna 2, 76-230 Potęgowo",gops@gopspotegowo.pl,59 811 55 88,poniedziałek - piątek 7:30 - 15:30,True,False,True,False,690489658,,,,,
Ośrodek Pomocy Społecznej w Kępicach,GOV,"ulica Niepodległości 6, 77-230 Kępice",ops@opskepice.pl,59 857 63 59 59 857 63 57,"poniedziałek 8:00 - 16:00 , wtorek - piątek 7:00 - 15:00",True,True,True,True,664 494 749,,,,,
Punkt Interwencji Kryzysowej i Przeciwdziałania Przemocy Domowej PIKBAZA przy Miejskim Ośrodku Pomocy Rodzinie w Slupsku,GOV,"ulica Jana Pawła II 1, 76-200 Słupsk",interwencja.kryzysowa@mopr.slupsk.pl,59 841 40 46,poniedziałek - piątek 7:30 - 20:00 sobota 8:00 - 13:00,True,True,True,True,brak,,,,,
Ośrodek Pomocy Społecznej w Kobylnicy,GOV,"ulica Wodna 20/3, 76-251 Kobylnica",ops@opskobylnica.pl,59 842 99 75,"poniedziałek od 7.30 do 16.30 , wtorek - czwartek od 7.30 do 15.30 , piątek od 7.30 do 14.30",True,False,True,True,brak,,,,,
Powiatowy Ośrodek Interwencji Kryzysowej w Pucku (Powiatowy Ośrodek Interwencji Kryzysowej),GOV,"ulica Kolejowa 7c, 84-100 Puck",oik@pcprpuck.pl,664 494 749,"poniedziałek - środa 7:30 - 15:30 , czwartek 7:30 - 17:00 , piątek 7:30 - 14:00",True,True,True,True,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Helu,GOV,"ulica Kuracyjna 1, 84-150 Hel",kontakt@mopshel.pl,58 677 72 75,"poniedziałek, wtorek, czwartek 7:30 - 15:30 środa 7:30 - 17:00 piątek 7:30 - 14:00",False,True,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Pucku,GOV,"ulica 1 Maja 13, 84-100 Puck",kontakt@mops.miastopuck.pl,58 673 05 37,"poniedziałek - środa 7:30 - 15:30 , czwartek 7:30 - 17:00 , piątek 7:30 - 14:00",True,True,True,False,brak,,,,,
Ośrodek Pomocy Społecznej we Władysławowie,GOV,"ulica Gen. Hallera 19, 84-120 Władysławowo",ops@wladyslawowo.pl,58 674 03 19,poniedziałek - piątek 7:30 - 15:30,True,True,True,False,58 674 03 19,,,,,
Miejski Ośrodek Pomocy Społecznej w Krynicy Morskiej,GOV,"ulica Górników 15a, 82-120 Krynica Morska",sekretariat@mops-krynicamorska.pl,55 620 24 17,poniedziałek - piątek 7:00 - 15:00,True,True,True,True,brak,,,,,
Powiatowy Ośrodek Interwencji Kryzysowej w Nowym Dworze Gdańskim,GOV,"ulica Warszawska 52, 82-100 Nowy Dwór Gdański",oik@pcprndg.pl,55 261 73 04,"poniedziałek, środa 10:00 - 20:00 wtorek 9:00 - 20:00 czwartek, piątek 7:00 - 15:00",True,True,True,True,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Sztutowie,GOV,"ulica Gdańska 55, 82-110 Sztutowo",gops@gops-sztutowo.pl,55 506 56 40,poniedziałek - piątek 7:30 - 15:30,True,False,False,False,brak,,,,,
Urząd Gminy w Stegnie,GOV,"ulica Gdańska 34, 82 - 103 Stegna",gmina@stegna.pl,,"poniedziałek - środa 7:00 - 15:00 , czwartek 7:00 - 16:00 , piątek 7:00 - 14:00",True,False,False,True,665 825 505 ,,,,,
Miejsko-Gminny Ośrodek Pomocy Społecznej w Kcyni,GOV,"ulica Libelta 28, 89-240 Kcynia",mgops@mgops-kcynia.pl,52 384 76 78,poniedziałek - piątek 7:00 - 15:00,True,True,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Sopocie (Punkt Interwencji Kryzysowej ),GOV,"MOPS - ulica Kolejowa 14, 81-835 Sopot PIK - aleja Niepodległości 876",mops@mopssopot.pl pik@mopssopot.pl,MOPS 58 551 17 10 551 44 19 PIK 58 550 14 14 609 680 115,MOPS poniedziałek – piątek w godz. 7.30 – 15.30 PIK poniedziałek – piątek w godz. 7.30 – 19.30,True,True,True,True,brak,,,,,
Powiatowe Centrum Pomocy Rodzinie w Słupsku,GOV,"Sienkiewicza 20, 76-200 Słupsk",sekretariat@pcpr.slupsk.pl,59 841 43 11,poniedziałek - piątek 7:30 - 15:30,True,True,True,True,brak,,,,,
Urząd Gminy w Starym Polu,GOV,"ulica Marynarki Wojennej 6, 82-220 Stare Pole",ug@starepole.pl,"55 271 35 32
55 271 35 33
555 065 700","poniedziałek, wtorek, czwartek 7:30 – 15:30, środa 7:30 – 17:00, piątek 7:30 – 14:00",True,False,True,True,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Nowym Stawie,GOV,"ulica gen. Józefa Bema 1, 82-230 Nowy Staw",sekretariat@mops.nowystaw.pl,"55 271 56 51
55 276 15 40","poniedziałek, środa, czwartek 7:30 – 15:30, wtorek 7:30 – 17:00, piątek 7:30 – 14:00",True,True,True,True,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Miłoradzu,GOV,"ulica Żuławska 9, 82-213 Miłoradz",admin@gops-miloradz.pl,55 271 14 85,poniedziałek - piątek 7:00 - 15:00,False,True,True,False,brak,,,,,
"Powiatowe Centrum Pomocy Rodzinie w Malborku (Punkt Interwencji Kryzysowej
)",GOV,"Plac Słowiański 6, 82-200 Malbork",sekretariat.pcpr@powiat.malbork.pl                  a.harasimowicz.pcpr@powiat.malbork.pl,55 647 15 45 wew. 14,"poniedziałek 7:00 – 16:00 , wtorek, środa, czwartek 7:30 – 15:30 , piątek 7:00 – 14:00",True,True,False,False,513 480 741,,,,,
Gminny Ośrodek Pomocy Społecznej w Lichnowach,GOV,"ulica Jesionowa 8, 82-224 Lichnowy",gops@lichnowy.pl gops@gops-lichnowy.pl,5.56E+08,poniedziałek - piątek 7:30 - 15:30,False,False,True,True,593 067 160,,,,,
Gminny Ośrodek Pomocy Społecznej w Malborku,GOV,"ulica Solskiego 1, 82-200 Malbork",sekretariat@gops.malbork.pl,55 267 02 58,"poniedziałek - czwartek 7:00 - 15:30 , piątek 7:00 - 13:00",False,False,True,False,brak,,,,,
Urząd Gminy Cewice,GOV,"ulica Wincentego Witosa 16, 84-312 Cewice",sekretarz@cewice.pl,59 861 34 60,"poniedziałek 7:30 – 16:30, wtorek - czwartek 7:30 – 15: 30, piątek 7:30 – 14:30",True,True,True,True,brak,,,,,
Urząd Miejski w Łebie,GOV,"ulica Kościuszki 90, 84-360 Łeba",sekretariat@leba.eu,59 866 15 10,poniedziałek - piątek 7:30 - 14:00,True,True,True,True,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Lęborku,GOV,"ulica Wyszyńskiego 3, 84-300 Lębork",mops@mopslebork.pl,59 862 27 11 59 863 47 58,,True,False,True,True,brak,,,,,
Ośrodek Pomocy Społecznej w Wicku,GOV,"ulica Radosna 9, 84-352 Wicko",ops@ops-wicko.pl,59 861 11 19 59 866 34 83,"poniedziałek 7:30 - 16:30 , wtorek, środa, czwartek 7:30 - 15:30 , piątek 7:30 - 14:30",True,False,True,False,59 861 11 19        ,,,,,
Gminny Ośrodek Pomocy Społecznej w Nowej Wsi Lęborskiej,GOV,"ulica Młynarska 11, 84-351 Nowa Wieś Lęborska",gopsnwl@nwl.pl,59 861 24 74,poniedziałek - piątek 7:00 - 15:00,False,False,True,False,brak,,,,,
Powiatowe Centrum Pomocy Rodzinie w Lęborku (Ośrodek Interwencji Kryzysowej ws. przemocy domowej),GOV,"ulica Stefana Okrzei 15, 84-300 Lębork",pcpr@pcprlebork.pl,59 842 17 71,poniedziałek - piątek 7:30 - 15:30,True,True,True,True,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Łębie,GOV,"ulica Kościuszki 90A, 84-360 Łeba",mops@leba.eu,59 866 15 13 wew. 22 lub 21 pracownicy 515 311 345 kierownik 515 311 686,poniedziałek - piątek 7:00 - 15:00,True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Gardei,GOV,"Kwidzyńska 36, 82-520 Gardeja",gopsgardeja@poczta.fm,55 275 14 21,poniedziałek - piątek 7:00 - 15:00,True,False,True,False,brak,,,,,
Miejsko Gminny Ośrodek Pomocy Społecznej w Prabutach,GOV,"ulica Łąkowa 24, 82-550 Prabuty","sekretariat@mgops.prabuty.pl

",55 261 71 14,poniedziałek - piątek 7:00 - 15:01,True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Ryjewie,GOV,"ulica Lipowa 1, 82-420 Ryjewo",poczta@gopsryjewo.pl,55 277 42 93 55 277 43 73,poniedziałek - piątek 7:30 - 15:30,False,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Sadlinkach,GOV,"ulica Kwidzyńska 12, 82 - 522 Sadlinki",gops@sadlinki.pl,55 275 75 82,"poniedziałek, wtorek, czwartek 7:15 - 15:15 środa 7:00 - 16:00 piątek 7:15 - 14:15",False,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Kwidzynie,GOV,"ulica 11-go Listopada 27/4, 82-500 Kwidzyn",sekretariat@gopskwidzyn.pl,55 261 04 47,poniedziałek - piątek 7:00 - 15:00,True,False,True,False,667 761 455,,,,,
Gminny Ośrodek Pomocy Społecznej w Liniewie,GOV,"ulica Dworcowa 3, 83-420 Liniewo",gops@liniewo.pl,58 687 85 38,,True,False,False,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Kościerzynie,GOV,"ulica Brzechwy 5, 83-400 Kościerzyna",mops@koscierzyna.gda.pl,58 686 60 66,poniedziałek - piątek 7:30 - 15:30,True,True,True,True,brak,,,,,
Powiatowe Centrum Pomocy Rodzinie w Kościerzynie (Punkt Interwencji Kryzysowej),GOV,"ulica Krasickiego 4, 83-400 Kościerzyna (PCPR, pokój nr 13)",sekretariat@pcprkoscierzyna.pl,667 761 455,"poniedziałek, wtorek, czwartek 7:30 – 15:30, środa 7:30 – 17:00, piątek 7:30 – 14:00",True,True,True,True,brak,,,,,
Ośrodek Pomocy Społecznej w Nowej Karczmie,GOV,"ulica Gdańska 6, 83-404 Nowa Karczma",zi@opsnowakarczma.pl                                    sekretariat@opsnowakarczma.pl,58 680 06 47,poniedziałek - piątek 7:15 - 15:15,True,False,False,False,brak,,,,,
Urząd Gminy Lipusz,GOV,"ulica Wybickiego 27, 83-424 Lipusz",ug@lipusz.pl,58 687 45 15,"poniedziałek 7:30 - 16:30 , wtorek - czwartek 7:30 - 15:30 , piątek 7:30 - 14-30",True,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Sulęczynie,GOV,"ulica Zielona Droga 1, 83-320 Sulęczyno",gops@gops-suleczyno.pl,58 684 32 31,poniedziałek - środa 7:30 -15:30 czwartek 7:30 -16:30 piątek 7:30 - 14:30,False,False,True,False,brak,,,,,
Powiatowe Centrum Pomocy Rodzinie w Kartuzach (Centrum Interwencji Kryzysowej),GOV,"ulica Piłsudskiego 4, 83-300 Kartuzy",cik@pcprkartuzy.pl,58 684 02 19 662 016 626,"poniedziałek 10:00 - 18:00, wtorek, czwartek 10:00 - 15:30, środa, piątek 10:00 - 17:00",True,True,True,True,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Żukowie,GOV,"ulica Prusa 49, 83-330 Żukowo",gops@zukowo.pl,58 681 82 64,"poniedziałek 7:30 - 17:00 , wtorek – środa 7:30 - 15:30 , czwartek 7:30 - 15:00 , piątek 7:30 - 14:30",True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Chmielnie,GOV,"ulica Gryfa Pomorskiego 33, 83-333 Chmielno",gops@chmielno.pl,58 685 68 69,poniedziałek - środa 7:30 - 15:30 czwartek 7:30 - 16:00 piątek praca wewnętrzna,True,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Suchym Dębie,GOV,"ulica Gdańska 17A, 83-022 Suchy Dąb",gops@suchy-dab.pl,58 682 86 82,"poniedziałek 7:30 - 16:30 wtorek: dzień wewnętrzny środa, czwartek 7:30 -15:30 piątek 7:30 - 14:30",True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Pruszczu Gdańskim z siedzibą w Cieplewie,GOV,"Cieplewo, Długa 20/A
83-031 Łęgowo",gops@pruszczgdanski.pl,58 691 15 01,poniedziałek - piątek 7:30 - 15:30 środa 7:30 - 17:00,True,True,True,True,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Pszczółkach,GOV,"ulica Pomorska 18, 83-032 Pszczółki",gops@pszczolki.pl,,"poniedziałek 7:30 - 16:30 wtorek: dzień wewnętrzny środa, czwartek 7:30 -15:30 piątek 7:30 - 14:30",True,False,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Pruszczu Gdańskim,GOV,"ulica Niepodległości 9,  83-000 Pruszcz Gdański",sekretariat@mopspruszczgdanski.pl,58 682 27 55 58 692 17 10,"poniedziałek 8:00 - 16:00, wtorek - piątek 7:30 - 15:30",False,True,True,False,brak,,,,,
Powiatowe Centrum Pomocy Rodzinie w Pruszczu Gdańskim,GOV,"ulica prof. Mariana Raciborskiego 2a 
 83-000 Pruszcz Gdański",pcpr@powiat-gdanski.pl,58 773 20 85,"poniedziałek 7.30 - 16.30, wtorek, środa, czwartek 7.00 - 15.00, piątek 7.00 - 14.00",True,True,True,False,brak,,,,,
Ośrodek Pomocy Społecznej w Debrznie,GOV,"ulica Ogrodowa 27, 77-310 Debrzno",ops_debrzno@wp.pl,"59 83 35 439
793 216 107",poniedziałek - piątek 7:00 - 15:00,True,True,True,False,brak,,,,,
Ośrodek Pomocy Społecznej w Czarnem,GOV,"ulica Leśna 4, 77-330 Czarne",pomoc@opsczarne.pl,59 833 20 81,"poniedziałek 7.00 - 16.00, wtorek, środa, czwartek 7.00 - 15.00, piątek 7.00 - 14.00",True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Rzeczenicy,GOV,"ulica Człuchowska 11
77-304 Rzeczenica",gops@rzeczenica.pl,59 83 31 776,"poniedziałek 8:00 - 16:00, wtorek - piątek: 7:15 - 15:15",True,True,True,True,brak,,,,,
Urząd Gminy Człuchów,GOV,"ulica Szczecińska 33, 77-300 Człuchów",sekretariat@ugczluchow.pl,"59 834 10 01
59 834 10 02",poniedziałek 8:00 - 16:00 wtorek - piątek 7:15 - 15:15,True,True,True,False,brak,,,,,
Powiatowe Centrum Pomocy Rodzinie w Człuchowie,GOV,"ulica Wojska Polskiego 5, 77-300 Człuchów",sekretariat@pcprczluchow.pl,59 715 49 80,poniedziałek - piątek 7:15 - 15:15,True,True,True,False,brak,,,,,
Urząd Gminy Koczała,GOV,"Człuchowska 27, 77-220 Koczała",koczala@koczala.pl,59 857 42 58,poniedziałek - piątek 7:00 - 15:00,True,True,False,False,brak,,,,,
Centrum Usług Społecznych w Czersku,GOV,"ulica Przytorowa 22, 89-650 Czersk",sekretariat@cus.czersk.pl,52 398 47 65,poniedziałek - piątek 7:15 - 15:15,True,True,True,False,brak,,,,,
Miejsko-Gminny Ośrodek Pomocy Społecznej w Brusach,GOV,"ulica Na Zaborach 1, 89-632 Brusy",mgops@brusy.pl,52 39 69 385,poniedziałek - piątek 7:00 - 15:00 wtorek 8:00 - 16:00,True,True,True,True,brak,,,,,
Miejski Ośrodek Pomocy Społecznej w Bytowie (Zespół Interdyscyplinarny Gminy Bytów),GOV,"ulica Miła 26a, 77-100 Bytów",mops-bytow@wp.pl,"59 822 51 01
59 822 55 81",poniedziałek 8:00 - 16:00 wtorek - piątek 7:00 - 15:00,True,True,True,False,brak,,,,,
Powiatowe Centrum Pomocy Rodzinie w Bytowie (Punkt Interwencji Kryzysowej),GOV,"ulica Miła 26, 77 – 100 Bytów",m.bazner@pcprbytow.pl,59 822 80 68,"poniedziałek, czwartek 9:00 - 17:00 wtorek, środa, piątek 7:00 - 15:00",True,True,True,True,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Parchowie,GOV,"ulica Krótka 2, 77-124 Parchowo",gops@parchowo.pl,"59 821 48 35
59 821 48 36",poniedziałek 8:00 - 16:00 wtorek - piątek 7:15 - 15:15,False,False,True,False,brak,,,,,
Urząd Gminy Lipnica,GOV,"ulica Józefa Słomińskiego 19, 77-130 Lipnica",lipnica@lipnica.pl,59 82 17 080,poniedziałek 8:00 - 16:00 wtorek - piątek 7:00 - 15:00,True,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej w Borzytuchomiu,GOV,"ulica Zwycięstwa 56, 77-141 Borzytuchom",borzytuchom.pomocspoleczna@wp.pl           gops.borzytuchom.spr@wp.pl,59 821 13 17 wew.1,poniedziałek - piątek 7:30 - 15:30,True,False,True,False,brak,,,,,
